"ensembl_transcript_id","ensembl_gene_id","X","X3UTR_chrom","X3UTR_start","X3UTR_end","external_gene_name","description"
"ENST00000438146","ENSG00000100320",6647,"chr22",35738735,35744204,"RBFOX2","RNA binding fox-1 homolog 2 [Source:HGNC Symbol;Acc:HGNC:9906]"
"ENST00000438146","ENSG00000100320",6652,"chr22",35738735,35744204,"RBFOX2","RNA binding fox-1 homolog 2 [Source:HGNC Symbol;Acc:HGNC:9906]"
"ENST00000438146","ENSG00000100320",6651,"chr22",35738735,35744204,"RBFOX2","RNA binding fox-1 homolog 2 [Source:HGNC Symbol;Acc:HGNC:9906]"
"ENST00000438146","ENSG00000100320",6655,"chr22",35738735,35744204,"RBFOX2","RNA binding fox-1 homolog 2 [Source:HGNC Symbol;Acc:HGNC:9906]"
"ENST00000438146","ENSG00000100320",6654,"chr22",35738735,35744204,"RBFOX2","RNA binding fox-1 homolog 2 [Source:HGNC Symbol;Acc:HGNC:9906]"
"ENST00000246532","ENSG00000126246",6658,"chr19",35738800,35739279,"IGFLR1","IGF like family receptor 1 [Source:HGNC Symbol;Acc:HGNC:23620]"
"ENST00000246532","ENSG00000126246",6659,"chr19",35738800,35739279,"IGFLR1","IGF like family receptor 1 [Source:HGNC Symbol;Acc:HGNC:23620]"
"ENST00000246532","ENSG00000126246",6657,"chr19",35738800,35739279,"IGFLR1","IGF like family receptor 1 [Source:HGNC Symbol;Acc:HGNC:23620]"
"ENST00000378078","ENSG00000107185",6661,"chr9",35752874,35758585,"RGP1","RGP1 homolog, RAB6A GEF complex partner 1 [Source:HGNC Symbol;Acc:HGNC:21965]"
"ENST00000378078","ENSG00000107185",6662,"chr9",35752874,35758585,"RGP1","RGP1 homolog, RAB6A GEF complex partner 1 [Source:HGNC Symbol;Acc:HGNC:21965]"
"ENST00000378078","ENSG00000107185",6660,"chr9",35752874,35758585,"RGP1","RGP1 homolog, RAB6A GEF complex partner 1 [Source:HGNC Symbol;Acc:HGNC:21965]"
"ENST00000378078","ENSG00000107185",6663,"chr9",35752874,35758585,"RGP1","RGP1 homolog, RAB6A GEF complex partner 1 [Source:HGNC Symbol;Acc:HGNC:21965]"
"ENST00000373825","ENSG00000096063",6664,"chr6",35832965,35835303,"SRPK1","SRSF protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:11305]"
"ENST00000423325","ENSG00000096063",6665,"chr6",35833033,35835303,"SRPK1","SRSF protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:11305]"
"ENST00000604841","ENSG00000270647",6669,"chr17",35846945,35847234,"TAF15","TATA-box binding protein associated factor 15 [Source:HGNC Symbol;Acc:HGNC:11547]"
"ENST00000604841","ENSG00000270647",6666,"chr17",35846945,35847234,"TAF15","TATA-box binding protein associated factor 15 [Source:HGNC Symbol;Acc:HGNC:11547]"
"ENST00000605844","ENSG00000270647",6667,"chr17",35846945,35847242,"TAF15","TATA-box binding protein associated factor 15 [Source:HGNC Symbol;Acc:HGNC:11547]"
"ENST00000605844","ENSG00000270647",6668,"chr17",35846945,35847242,"TAF15","TATA-box binding protein associated factor 15 [Source:HGNC Symbol;Acc:HGNC:11547]"
"ENST00000603777","ENSG00000270647",6671,"chr17",35847102,35847234,"TAF15","TATA-box binding protein associated factor 15 [Source:HGNC Symbol;Acc:HGNC:11547]"
"ENST00000603777","ENSG00000270647",6670,"chr17",35847102,35847234,"TAF15","TATA-box binding protein associated factor 15 [Source:HGNC Symbol;Acc:HGNC:11547]"
"ENST00000373210","ENSG00000134698",6672,"chr1",35853605,35857890,"AGO4","argonaute RISC component 4 [Source:HGNC Symbol;Acc:HGNC:18424]"
"ENST00000373204","ENSG00000092847",6679,"chr1",35919607,35930532,"AGO1","argonaute RISC component 1 [Source:HGNC Symbol;Acc:HGNC:3262]"
"ENST00000373204","ENSG00000092847",6678,"chr1",35919607,35930532,"AGO1","argonaute RISC component 1 [Source:HGNC Symbol;Acc:HGNC:3262]"
"ENST00000373204","ENSG00000092847",6676,"chr1",35919607,35930532,"AGO1","argonaute RISC component 1 [Source:HGNC Symbol;Acc:HGNC:3262]"
"ENST00000373206","ENSG00000092847",6673,"chr1",35919607,35920958,"AGO1","argonaute RISC component 1 [Source:HGNC Symbol;Acc:HGNC:3262]"
"ENST00000674426","ENSG00000092847",6682,"chr1",35919709,35930532,"AGO1","argonaute RISC component 1 [Source:HGNC Symbol;Acc:HGNC:3262]"
"ENST00000674426","ENSG00000092847",6681,"chr1",35919709,35930532,"AGO1","argonaute RISC component 1 [Source:HGNC Symbol;Acc:HGNC:3262]"
"ENST00000674426","ENSG00000092847",6680,"chr1",35919709,35930532,"AGO1","argonaute RISC component 1 [Source:HGNC Symbol;Acc:HGNC:3262]"
"ENST00000530908","ENSG00000159228",6683,"chr21",36071939,36073166,"CBR1","carbonyl reductase 1 [Source:HGNC Symbol;Acc:HGNC:1548]"
"ENST00000373178","ENSG00000116863",6684,"chr1",36093386,36093932,"ADPRS","ADP-ribosylserine hydrolase [Source:HGNC Symbol;Acc:HGNC:21304]"
"ENST00000229794","ENSG00000112062",6687,"chr6",36108447,36111236,"MAPK14","mitogen-activated protein kinase 14 [Source:HGNC Symbol;Acc:HGNC:6876]"
"ENST00000229794","ENSG00000112062",6688,"chr6",36108447,36111236,"MAPK14","mitogen-activated protein kinase 14 [Source:HGNC Symbol;Acc:HGNC:6876]"
"ENST00000229795","ENSG00000112062",6685,"chr6",36108447,36111236,"MAPK14","mitogen-activated protein kinase 14 [Source:HGNC Symbol;Acc:HGNC:6876]"
"ENST00000229795","ENSG00000112062",6689,"chr6",36108447,36111236,"MAPK14","mitogen-activated protein kinase 14 [Source:HGNC Symbol;Acc:HGNC:6876]"
"ENST00000468133","ENSG00000112062",6686,"chr6",36108447,36108670,"MAPK14","mitogen-activated protein kinase 14 [Source:HGNC Symbol;Acc:HGNC:6876]"
"ENST00000468133","ENSG00000112062",6690,"chr6",36108447,36108670,"MAPK14","mitogen-activated protein kinase 14 [Source:HGNC Symbol;Acc:HGNC:6876]"
"ENST00000616074","ENSG00000054116",6694,"chr1",36136569,36137202,"TRAPPC3","trafficking protein particle complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:19942]"
"ENST00000616074","ENSG00000054116",6696,"chr1",36136569,36137202,"TRAPPC3","trafficking protein particle complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:19942]"
"ENST00000616395","ENSG00000054116",6695,"chr1",36136569,36137202,"TRAPPC3","trafficking protein particle complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:19942]"
"ENST00000616395","ENSG00000054116",6693,"chr1",36136569,36137202,"TRAPPC3","trafficking protein particle complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:19942]"
"ENST00000617904","ENSG00000054116",6692,"chr1",36136569,36137202,"TRAPPC3","trafficking protein particle complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:19942]"
"ENST00000617904","ENSG00000054116",6691,"chr1",36136569,36137202,"TRAPPC3","trafficking protein particle complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:19942]"
"ENST00000373166","ENSG00000054116",6698,"chr1",36136571,36137202,"TRAPPC3","trafficking protein particle complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:19942]"
"ENST00000373166","ENSG00000054116",6697,"chr1",36136571,36137202,"TRAPPC3","trafficking protein particle complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:19942]"
"ENST00000316156","ENSG00000116871",6709,"chr1",36180258,36180849,"MAP7D1","MAP7 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25514]"
"ENST00000316156","ENSG00000116871",6702,"chr1",36180258,36180849,"MAP7D1","MAP7 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25514]"
"ENST00000316156","ENSG00000116871",6704,"chr1",36180258,36180849,"MAP7D1","MAP7 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25514]"
"ENST00000373150","ENSG00000116871",6701,"chr1",36180258,36180849,"MAP7D1","MAP7 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25514]"
"ENST00000373150","ENSG00000116871",6706,"chr1",36180258,36180849,"MAP7D1","MAP7 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25514]"
"ENST00000373150","ENSG00000116871",6703,"chr1",36180258,36180849,"MAP7D1","MAP7 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25514]"
"ENST00000373151","ENSG00000116871",6700,"chr1",36180258,36180840,"MAP7D1","MAP7 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25514]"
"ENST00000373151","ENSG00000116871",6699,"chr1",36180258,36180840,"MAP7D1","MAP7 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25514]"
"ENST00000373151","ENSG00000116871",6708,"chr1",36180258,36180840,"MAP7D1","MAP7 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25514]"
"ENST00000474796","ENSG00000116871",6707,"chr1",36180258,36180849,"MAP7D1","MAP7 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25514]"
"ENST00000474796","ENSG00000116871",6710,"chr1",36180258,36180849,"MAP7D1","MAP7 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25514]"
"ENST00000474796","ENSG00000116871",6705,"chr1",36180258,36180849,"MAP7D1","MAP7 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25514]"
"ENST00000358502","ENSG00000128335",6711,"chr22",36226208,36227403,"APOL2","apolipoprotein L2 [Source:HGNC Symbol;Acc:HGNC:619]"
"ENST00000249066","ENSG00000128335",6712,"chr22",36226209,36227403,"APOL2","apolipoprotein L2 [Source:HGNC Symbol;Acc:HGNC:619]"
"ENST00000339717","ENSG00000096070",6713,"chr6",36230609,36232590,"BRPF3","bromodomain and PHD finger containing 3 [Source:HGNC Symbol;Acc:HGNC:14256]"
"ENST00000357641","ENSG00000096070",6714,"chr6",36230609,36232790,"BRPF3","bromodomain and PHD finger containing 3 [Source:HGNC Symbol;Acc:HGNC:14256]"
"ENST00000534694","ENSG00000096070",6715,"chr6",36230609,36232590,"BRPF3","bromodomain and PHD finger containing 3 [Source:HGNC Symbol;Acc:HGNC:14256]"
"ENST00000443387","ENSG00000167635",6716,"chr19",36237319,36238768,"ZNF146","zinc finger protein 146 [Source:HGNC Symbol;Acc:HGNC:12931]"
"ENST00000456324","ENSG00000167635",6717,"chr19",36237319,36238771,"ZNF146","zinc finger protein 146 [Source:HGNC Symbol;Acc:HGNC:12931]"
"ENST00000320849","ENSG00000131043",6723,"chr20",36255745,36256933,"AAR2","AAR2 splicing factor [Source:HGNC Symbol;Acc:HGNC:15886]"
"ENST00000373932","ENSG00000131043",6724,"chr20",36255745,36256933,"AAR2","AAR2 splicing factor [Source:HGNC Symbol;Acc:HGNC:15886]"
"ENST00000679519","ENSG00000131043",6719,"chr20",36255745,36256921,"AAR2","AAR2 splicing factor [Source:HGNC Symbol;Acc:HGNC:15886]"
"ENST00000679667","ENSG00000131043",6721,"chr20",36255745,36256921,"AAR2","AAR2 splicing factor [Source:HGNC Symbol;Acc:HGNC:15886]"
"ENST00000680247","ENSG00000131043",6718,"chr20",36255745,36256921,"AAR2","AAR2 splicing factor [Source:HGNC Symbol;Acc:HGNC:15886]"
"ENST00000680639","ENSG00000131043",6722,"chr20",36255745,36256921,"AAR2","AAR2 splicing factor [Source:HGNC Symbol;Acc:HGNC:15886]"
"ENST00000680811","ENSG00000131043",6720,"chr20",36255745,36256922,"AAR2","AAR2 splicing factor [Source:HGNC Symbol;Acc:HGNC:15886]"
"ENST00000680933","ENSG00000131043",6725,"chr20",36255745,36256926,"AAR2","AAR2 splicing factor [Source:HGNC Symbol;Acc:HGNC:15886]"
"ENST00000216181","ENSG00000100345",6727,"chr22",36281279,36282667,"MYH9","myosin heavy chain 9 [Source:HGNC Symbol;Acc:HGNC:7579]"
"ENST00000216181","ENSG00000100345",6726,"chr22",36281279,36282667,"MYH9","myosin heavy chain 9 [Source:HGNC Symbol;Acc:HGNC:7579]"
"ENST00000354618","ENSG00000054118",6730,"chr1",36304017,36305357,"THRAP3","thyroid hormone receptor associated protein 3 [Source:HGNC Symbol;Acc:HGNC:22964]"
"ENST00000354618","ENSG00000054118",6732,"chr1",36304017,36305357,"THRAP3","thyroid hormone receptor associated protein 3 [Source:HGNC Symbol;Acc:HGNC:22964]"
"ENST00000354618","ENSG00000054118",6729,"chr1",36304017,36305357,"THRAP3","thyroid hormone receptor associated protein 3 [Source:HGNC Symbol;Acc:HGNC:22964]"
"ENST00000354618","ENSG00000054118",6733,"chr1",36304017,36305357,"THRAP3","thyroid hormone receptor associated protein 3 [Source:HGNC Symbol;Acc:HGNC:22964]"
"ENST00000354618","ENSG00000054118",6728,"chr1",36304017,36305357,"THRAP3","thyroid hormone receptor associated protein 3 [Source:HGNC Symbol;Acc:HGNC:22964]"
"ENST00000354618","ENSG00000054118",6731,"chr1",36304017,36305357,"THRAP3","thyroid hormone receptor associated protein 3 [Source:HGNC Symbol;Acc:HGNC:22964]"
"ENST00000648638","ENSG00000054118",6735,"chr1",36304524,36305357,"THRAP3","thyroid hormone receptor associated protein 3 [Source:HGNC Symbol;Acc:HGNC:22964]"
"ENST00000648638","ENSG00000054118",6736,"chr1",36304524,36305357,"THRAP3","thyroid hormone receptor associated protein 3 [Source:HGNC Symbol;Acc:HGNC:22964]"
"ENST00000648638","ENSG00000054118",6734,"chr1",36304524,36305357,"THRAP3","thyroid hormone receptor associated protein 3 [Source:HGNC Symbol;Acc:HGNC:22964]"
"ENST00000648638","ENSG00000054118",6737,"chr1",36304524,36305357,"THRAP3","thyroid hormone receptor associated protein 3 [Source:HGNC Symbol;Acc:HGNC:22964]"
"ENST00000648638","ENSG00000054118",6738,"chr1",36304524,36305357,"THRAP3","thyroid hormone receptor associated protein 3 [Source:HGNC Symbol;Acc:HGNC:22964]"
"ENST00000505871","ENSG00000214193",6741,"chr1",36321127,36324977,"SH3D21","SH3 domain containing 21 [Source:HGNC Symbol;Acc:HGNC:26236]"
"ENST00000505871","ENSG00000214193",6742,"chr1",36321127,36324977,"SH3D21","SH3 domain containing 21 [Source:HGNC Symbol;Acc:HGNC:26236]"
"ENST00000505871","ENSG00000214193",6744,"chr1",36321127,36324977,"SH3D21","SH3 domain containing 21 [Source:HGNC Symbol;Acc:HGNC:26236]"
"ENST00000505871","ENSG00000214193",6743,"chr1",36321127,36324977,"SH3D21","SH3 domain containing 21 [Source:HGNC Symbol;Acc:HGNC:26236]"
"ENST00000505871","ENSG00000214193",6739,"chr1",36321127,36324977,"SH3D21","SH3 domain containing 21 [Source:HGNC Symbol;Acc:HGNC:26236]"
"ENST00000505871","ENSG00000214193",6740,"chr1",36321127,36324977,"SH3D21","SH3 domain containing 21 [Source:HGNC Symbol;Acc:HGNC:26236]"
"ENST00000490466","ENSG00000142694",6745,"chr1",36322029,36322294,"EVA1B","eva-1 homolog B [Source:HGNC Symbol;Acc:HGNC:25558]"
"ENST00000270824","ENSG00000142694",6746,"chr1",36322030,36322294,"EVA1B","eva-1 homolog B [Source:HGNC Symbol;Acc:HGNC:25558]"
"ENST00000359297","ENSG00000196182",6751,"chr1",36339623,36343198,"STK40","serine/threonine kinase 40 [Source:HGNC Symbol;Acc:HGNC:21373]"
"ENST00000359297","ENSG00000196182",6749,"chr1",36339623,36343198,"STK40","serine/threonine kinase 40 [Source:HGNC Symbol;Acc:HGNC:21373]"
"ENST00000359297","ENSG00000196182",6755,"chr1",36339623,36343198,"STK40","serine/threonine kinase 40 [Source:HGNC Symbol;Acc:HGNC:21373]"
"ENST00000359297","ENSG00000196182",6752,"chr1",36339623,36343198,"STK40","serine/threonine kinase 40 [Source:HGNC Symbol;Acc:HGNC:21373]"
"ENST00000373129","ENSG00000196182",6750,"chr1",36339623,36341754,"STK40","serine/threonine kinase 40 [Source:HGNC Symbol;Acc:HGNC:21373]"
"ENST00000373129","ENSG00000196182",6748,"chr1",36339623,36341754,"STK40","serine/threonine kinase 40 [Source:HGNC Symbol;Acc:HGNC:21373]"
"ENST00000373129","ENSG00000196182",6757,"chr1",36339623,36341754,"STK40","serine/threonine kinase 40 [Source:HGNC Symbol;Acc:HGNC:21373]"
"ENST00000373129","ENSG00000196182",6756,"chr1",36339623,36341754,"STK40","serine/threonine kinase 40 [Source:HGNC Symbol;Acc:HGNC:21373]"
"ENST00000373130","ENSG00000196182",6758,"chr1",36339623,36341754,"STK40","serine/threonine kinase 40 [Source:HGNC Symbol;Acc:HGNC:21373]"
"ENST00000373130","ENSG00000196182",6747,"chr1",36339623,36341754,"STK40","serine/threonine kinase 40 [Source:HGNC Symbol;Acc:HGNC:21373]"
"ENST00000373130","ENSG00000196182",6754,"chr1",36339623,36341754,"STK40","serine/threonine kinase 40 [Source:HGNC Symbol;Acc:HGNC:21373]"
"ENST00000373130","ENSG00000196182",6753,"chr1",36339623,36341754,"STK40","serine/threonine kinase 40 [Source:HGNC Symbol;Acc:HGNC:21373]"
"ENST00000373132","ENSG00000196182",6760,"chr1",36339627,36341754,"STK40","serine/threonine kinase 40 [Source:HGNC Symbol;Acc:HGNC:21373]"
"ENST00000373132","ENSG00000196182",6761,"chr1",36339627,36341754,"STK40","serine/threonine kinase 40 [Source:HGNC Symbol;Acc:HGNC:21373]"
"ENST00000373132","ENSG00000196182",6759,"chr1",36339627,36341754,"STK40","serine/threonine kinase 40 [Source:HGNC Symbol;Acc:HGNC:21373]"
"ENST00000373132","ENSG00000196182",6762,"chr1",36339627,36341754,"STK40","serine/threonine kinase 40 [Source:HGNC Symbol;Acc:HGNC:21373]"
"ENST00000314103","ENSG00000159259",6763,"chr21",36416366,36419015,"CHAF1B","chromatin assembly factor 1 subunit B [Source:HGNC Symbol;Acc:HGNC:1911]"
"ENST00000216185","ENSG00000100348",6764,"chr22",36467045,36467803,"TXN2","thioredoxin 2 [Source:HGNC Symbol;Acc:HGNC:17772]"
"ENST00000416967","ENSG00000100348",6765,"chr22",36467045,36467803,"TXN2","thioredoxin 2 [Source:HGNC Symbol;Acc:HGNC:17772]"
"ENST00000373731","ENSG00000112078",6767,"chr6",36487175,36491141,"KCTD20","potassium channel tetramerization domain containing 20 [Source:HGNC Symbol;Acc:HGNC:21052]"
"ENST00000373731","ENSG00000112078",6766,"chr6",36487175,36491141,"KCTD20","potassium channel tetramerization domain containing 20 [Source:HGNC Symbol;Acc:HGNC:21052]"
"ENST00000536244","ENSG00000112078",6769,"chr6",36487175,36491143,"KCTD20","potassium channel tetramerization domain containing 20 [Source:HGNC Symbol;Acc:HGNC:21052]"
"ENST00000536244","ENSG00000112078",6768,"chr6",36487175,36491143,"KCTD20","potassium channel tetramerization domain containing 20 [Source:HGNC Symbol;Acc:HGNC:21052]"
"ENST00000229812","ENSG00000112079",6770,"chr6",36493891,36495783,"STK38","serine/threonine kinase 38 [Source:HGNC Symbol;Acc:HGNC:17847]"
"ENST00000229812","ENSG00000112079",6771,"chr6",36493891,36495783,"STK38","serine/threonine kinase 38 [Source:HGNC Symbol;Acc:HGNC:17847]"
"ENST00000339266","ENSG00000080845",6773,"chr20",36527031,36528633,"DLGAP4","DLG associated protein 4 [Source:HGNC Symbol;Acc:HGNC:24476]"
"ENST00000373913","ENSG00000080845",6774,"chr20",36527031,36528637,"DLGAP4","DLG associated protein 4 [Source:HGNC Symbol;Acc:HGNC:24476]"
"ENST00000475894","ENSG00000080845",6772,"chr20",36527031,36528637,"DLGAP4","DLG associated protein 4 [Source:HGNC Symbol;Acc:HGNC:24476]"
"ENST00000280527","ENSG00000150938",6778,"chr2",36548701,36551135,"CRIM1","cysteine rich transmembrane BMP regulator 1 [Source:HGNC Symbol;Acc:HGNC:2359]"
"ENST00000280527","ENSG00000150938",6777,"chr2",36548701,36551135,"CRIM1","cysteine rich transmembrane BMP regulator 1 [Source:HGNC Symbol;Acc:HGNC:2359]"
"ENST00000280527","ENSG00000150938",6775,"chr2",36548701,36551135,"CRIM1","cysteine rich transmembrane BMP regulator 1 [Source:HGNC Symbol;Acc:HGNC:2359]"
"ENST00000280527","ENSG00000150938",6776,"chr2",36548701,36551135,"CRIM1","cysteine rich transmembrane BMP regulator 1 [Source:HGNC Symbol;Acc:HGNC:2359]"
"ENST00000373872","ENSG00000118707",6779,"chr20",36591431,36593950,"TGIF2","TGFB induced factor homeobox 2 [Source:HGNC Symbol;Acc:HGNC:15764]"
"ENST00000373874","ENSG00000118707",6781,"chr20",36591431,36593950,"TGIF2","TGFB induced factor homeobox 2 [Source:HGNC Symbol;Acc:HGNC:15764]"
"ENST00000611732","ENSG00000118707",6780,"chr20",36591431,36593945,"TGIF2","TGFB induced factor homeobox 2 [Source:HGNC Symbol;Acc:HGNC:15764]"
"ENST00000612760","ENSG00000278619",6784,"chr17",36608415,36608964,"MRM1","mitochondrial rRNA methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:26202]"
"ENST00000612760","ENSG00000278619",6782,"chr17",36608415,36608964,"MRM1","mitochondrial rRNA methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:26202]"
"ENST00000614766","ENSG00000278619",6783,"chr17",36608415,36608964,"MRM1","mitochondrial rRNA methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:26202]"
"ENST00000614766","ENSG00000278619",6785,"chr17",36608415,36608964,"MRM1","mitochondrial rRNA methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:26202]"
"ENST00000244741","ENSG00000124762",6797,"chr6",36685800,36687332,"CDKN1A","cyclin dependent kinase inhibitor 1A [Source:HGNC Symbol;Acc:HGNC:1784]"
"ENST00000244741","ENSG00000124762",6786,"chr6",36685800,36687332,"CDKN1A","cyclin dependent kinase inhibitor 1A [Source:HGNC Symbol;Acc:HGNC:1784]"
"ENST00000244741","ENSG00000124762",6789,"chr6",36685800,36687332,"CDKN1A","cyclin dependent kinase inhibitor 1A [Source:HGNC Symbol;Acc:HGNC:1784]"
"ENST00000405375","ENSG00000124762",6795,"chr6",36685800,36687337,"CDKN1A","cyclin dependent kinase inhibitor 1A [Source:HGNC Symbol;Acc:HGNC:1784]"
"ENST00000405375","ENSG00000124762",6792,"chr6",36685800,36687337,"CDKN1A","cyclin dependent kinase inhibitor 1A [Source:HGNC Symbol;Acc:HGNC:1784]"
"ENST00000405375","ENSG00000124762",6794,"chr6",36685800,36687337,"CDKN1A","cyclin dependent kinase inhibitor 1A [Source:HGNC Symbol;Acc:HGNC:1784]"
"ENST00000448526","ENSG00000124762",6790,"chr6",36685800,36687337,"CDKN1A","cyclin dependent kinase inhibitor 1A [Source:HGNC Symbol;Acc:HGNC:1784]"
"ENST00000448526","ENSG00000124762",6791,"chr6",36685800,36687337,"CDKN1A","cyclin dependent kinase inhibitor 1A [Source:HGNC Symbol;Acc:HGNC:1784]"
"ENST00000448526","ENSG00000124762",6793,"chr6",36685800,36687337,"CDKN1A","cyclin dependent kinase inhibitor 1A [Source:HGNC Symbol;Acc:HGNC:1784]"
"ENST00000615513","ENSG00000124762",6796,"chr6",36685800,36687337,"CDKN1A","cyclin dependent kinase inhibitor 1A [Source:HGNC Symbol;Acc:HGNC:1784]"
