,index,DDX6_chrom,DDX6_start,DDX6_end,strand,confidence_score,sample_or_tissue_used
7133,7133,chr22,38735867,38735888,-,3.178734411,K562
7134,7134,chr22,38735070,38735102,-,3.424169967,K562
7135,7135,chr22,38735928,38736052,-,19.06800849,K562
7136,7136,chr22,38735133,38735217,-,9.632316897,K562
7137,7137,chr22,38735324,38735387,-,9.415103656,HepG2
7138,7138,chr22,38735941,38735967,-,4.594322111,HepG2
7139,7139,chr22,38735043,38735077,-,4.52966126,HepG2
7140,7140,chr22,38735044,38735084,-,6.552112966,HepG2
7141,7141,chr22,38735939,38735998,-,10.67052076,HepG2
7142,7142,chr22,38735062,38735200,-,14.89452081,K562
7143,7143,chr22,38735321,38735353,-,6.364360558,HepG2
7144,7144,chr17,38735110,38735130,-,3.199661376,HepG2
7145,7145,chr17,38735110,38735130,-,3.199661376,HepG2
7146,7146,chr17,38735110,38735130,-,3.199661376,HepG2
7147,7147,chr22,38735941,38735967,-,4.594322111,HepG2
7148,7148,chr22,38735939,38735998,-,10.67052076,HepG2
7149,7149,chr22,38735928,38736052,-,19.06800849,K562
7150,7150,chr17,38768650,38768706,-,3.536314955,HepG2
7151,7151,chr2,38781574,38781665,+,5.917793237,K562
7152,7152,chr2,38781574,38781665,+,5.917793237,K562
7153,7153,chrX,38805628,38805664,+,7.553343713,K562
7154,7154,chrX,38805622,38805661,+,3.882310524,HepG2
7155,7155,chrX,38805628,38805664,+,7.553343713,K562
7156,7156,chrX,38805622,38805661,+,3.882310524,HepG2
7157,7157,chrX,38805750,38805785,+,4.661830076,K562
7158,7158,chrX,38805622,38805661,+,3.882310524,HepG2
7159,7159,chrX,38805746,38805788,+,6.17462069,HepG2
7160,7160,chrX,38805664,38805726,+,10.73714897,K562
7161,7161,chrX,38805750,38805785,+,4.661830076,K562
7162,7162,chrX,38805750,38805785,+,4.661830076,K562
7163,7163,chrX,38805746,38805788,+,6.17462069,HepG2
7164,7164,chrX,38805746,38805788,+,6.17462069,HepG2
7165,7165,chrX,38805750,38805785,+,4.661830076,K562
7166,7166,chrX,38805664,38805726,+,10.73714897,K562
7167,7167,chrX,38805622,38805661,+,3.882310524,HepG2
7168,7168,chrX,38805664,38805726,+,10.73714897,K562
7169,7169,chrX,38805746,38805788,+,6.17462069,HepG2
7170,7170,chrX,38805628,38805664,+,7.553343713,K562
7171,7171,chrX,38805664,38805726,+,10.73714897,K562
7172,7172,chrX,38805628,38805664,+,7.553343713,K562
7173,7173,chr21,38823638,38823681,+,9.496359099,HepG2
7174,7174,chr21,38822917,38822977,+,5.098853371,HepG2
7175,7175,chr21,38822929,38822957,+,3.536314955,HepG2
7176,7176,chr21,38822917,38822977,+,5.098853371,HepG2
7177,7177,chr21,38822929,38822957,+,3.536314955,HepG2
7178,7178,chr21,38822929,38822957,+,3.536314955,HepG2
7179,7179,chr21,38823638,38823681,+,9.496359099,HepG2
7180,7180,chr21,38823638,38823681,+,9.496359099,HepG2
7181,7181,chr21,38822917,38822977,+,5.098853371,HepG2
7182,7182,chr21,38822929,38822957,+,3.536314955,HepG2
7183,7183,chr21,38823638,38823681,+,9.496359099,HepG2
7184,7184,chr21,38822917,38822977,+,5.098853371,HepG2
7185,7185,chr21,38822929,38822957,+,3.536314955,HepG2
7186,7186,chr21,38823638,38823681,+,9.496359099,HepG2
7187,7187,chr21,38823638,38823681,+,9.496359099,HepG2
7188,7188,chr21,38822917,38822977,+,5.098853371,HepG2
7189,7189,chr21,38822929,38822957,+,3.536314955,HepG2
7190,7190,chr21,38822917,38822977,+,5.098853371,HepG2
7191,7191,chr19,38836508,38836600,-,28.66727884,HepG2
7192,7192,chr19,38836492,38836548,-,41.91214762,K562
7193,7193,chr22,38864634,38864679,-,3.693916752,HepG2
7194,7194,chr22,38864634,38864679,-,3.693916752,HepG2
7195,7195,chr19,38878770,38878835,-,3.545634347,K562
7196,7196,chr19,38878778,38878862,-,4.619541281,K562
7197,7197,chr19,38878778,38878862,-,4.619541281,K562
7198,7198,chr19,38878770,38878835,-,3.545634347,K562
7199,7199,chr19,38878770,38878835,-,3.545634347,K562
7200,7200,chr19,38878778,38878862,-,4.619541281,K562
7201,7201,chr17,38919939,38919993,+,9.979183113,K562
7202,7202,chr17,38919426,38919448,+,3.536314955,HepG2
7203,7203,chr17,38919215,38919252,+,4.396348092,K562
7204,7204,chr17,38919939,38919993,+,9.979183113,K562
7205,7205,chr17,38919878,38919970,+,19.43954338,K562
7206,7206,chr17,38920919,38920952,+,3.957620614,K562
7207,7207,chr17,38919987,38920026,+,3.189448735,HepG2
7208,7208,chr17,38919939,38919993,+,9.979183113,K562
7209,7209,chr17,38921084,38921147,+,5.721036617,K562
7210,7210,chr17,38921618,38921679,+,7.710337482,HepG2
7211,7211,chr17,38919215,38919252,+,4.396348092,K562
7212,7212,chr17,38919878,38919970,+,19.43954338,K562
7213,7213,chr17,38919690,38919713,+,4.52966126,HepG2
7214,7214,chr17,38919878,38919970,+,19.43954338,K562
7215,7215,chr17,38919690,38919713,+,4.52966126,HepG2
7216,7216,chr17,38919426,38919448,+,3.536314955,HepG2
7217,7217,chr17,38919426,38919448,+,3.536314955,HepG2
7218,7218,chr17,38921084,38921147,+,5.721036617,K562
7219,7219,chr17,38919987,38920026,+,3.189448735,HepG2
7220,7220,chr17,38920919,38920952,+,3.957620614,K562
7221,7221,chr17,38919690,38919713,+,4.52966126,HepG2
7222,7222,chr17,38921700,38921732,+,3.957620614,K562
7223,7223,chr17,38919215,38919252,+,4.396348092,K562
7224,7224,chr17,38921700,38921732,+,3.957620614,K562
7225,7225,chr17,38921618,38921679,+,7.710337482,HepG2
7226,7226,chr17,38921618,38921679,+,7.710337482,HepG2
7227,7227,chr17,38920919,38920952,+,3.957620614,K562
7228,7228,chr17,38921700,38921732,+,3.957620614,K562
7229,7229,chr17,38921084,38921147,+,5.721036617,K562
7230,7230,chr5,38938043,38938097,-,4.396348092,K562
7231,7231,chr5,38937964,38938023,-,6.520826926,K562
7232,7232,chr20,38952955,38953016,+,4.28721069,K562
7233,7233,chr20,38952850,38952898,+,3.424169967,K562
7234,7234,chr20,38952850,38952898,+,3.424169967,K562
7235,7235,chr20,38952955,38953016,+,4.28721069,K562
7236,7236,chr8,38969931,38970056,+,24.05911512,K562
7237,7237,chr8,38969912,38970048,+,10.75080164,K562
7238,7238,chr8,38969931,38970056,+,24.05911512,K562
7239,7239,chr8,38969912,38970048,+,10.75080164,K562
7240,7240,chr8,38969912,38970048,+,10.75080164,K562
7241,7241,chr8,38969931,38970056,+,24.05911512,K562
7242,7242,chr2,38981751,38981810,-,3.610284393,K562
7243,7243,chr2,38984833,38984901,-,6.062685662,HepG2
7244,7244,chr2,38985767,38985814,-,3.511542639,HepG2
7245,7245,chr2,38985767,38985814,-,3.511542639,HepG2
7246,7246,chr14,39032164,39032198,-,4.545455288,HepG2
7247,7247,chr14,39031938,39031974,-,6.327809749,HepG2
7248,7248,chr14,39032292,39032328,-,5.32198595,HepG2
7249,7249,chr14,39032164,39032198,-,4.545455288,HepG2
7250,7250,chr14,39032292,39032328,-,5.32198595,HepG2
7251,7251,chr14,39031938,39031974,-,6.327809749,HepG2
7252,7252,chr22,39133740,39133791,-,3.991571025,K562
7253,7253,chr22,39133740,39133791,-,3.991571025,K562
7254,7254,chr3,39142803,39142846,-,4.739795003,HepG2
7255,7255,chr3,39142803,39142846,-,4.739795003,HepG2
7256,7256,chr14,39149278,39149363,-,4.545455288,HepG2
7257,7257,chr14,39149278,39149363,-,4.545455288,HepG2
7258,7258,chr19,39179237,39179281,+,4.628865613,K562
7259,7259,chr19,39178872,39178907,+,3.424169967,K562
7260,7260,chr19,39179091,39179146,+,4.782928436,K562
7261,7261,chr19,39178872,39178907,+,3.424169967,K562
7262,7262,chr19,39179237,39179305,+,8.087798569,K562
7263,7263,chr19,39179237,39179281,+,4.628865613,K562
7264,7264,chr19,39179237,39179305,+,8.087798569,K562
7265,7265,chr19,39179237,39179281,+,4.628865613,K562
7266,7266,chr19,39179237,39179281,+,4.628865613,K562
7267,7267,chr19,39179091,39179146,+,4.782928436,K562
7268,7268,chr19,39179237,39179281,+,4.628865613,K562
7269,7269,chr19,39179237,39179305,+,8.087798569,K562
7270,7270,chr19,39178872,39178907,+,3.424169967,K562
7271,7271,chr19,39179091,39179146,+,4.782928436,K562
7272,7272,chr19,39179237,39179305,+,8.087798569,K562
7273,7273,chr19,39179091,39179146,+,4.782928436,K562
7274,7274,chr19,39179237,39179305,+,8.087798569,K562
7275,7275,chr19,39178872,39178907,+,3.424169967,K562
7276,7276,chr19,39179091,39179146,+,4.782928436,K562
7277,7277,chr19,39178872,39178907,+,3.424169967,K562
7278,7278,chr14,39182194,39182216,+,3.693916752,HepG2
7279,7279,chr14,39181924,39181954,+,4.739795003,HepG2
7280,7280,chr14,39182800,39182861,+,5.266761796,K562
7281,7281,chr6,39190403,39190457,-,3.424169967,K562
7282,7282,chr2,39249769,39249813,-,3.199661376,HepG2
7283,7283,chr2,39249769,39249813,-,3.199661376,HepG2
7284,7284,chr2,39249769,39249813,-,3.199661376,HepG2
7285,7285,chr4,39288375,39288441,-,4.269339392,HepG2
7286,7286,chr4,39287593,39287670,-,4.28721069,K562
7287,7287,chr4,39287593,39287670,-,4.28721069,K562
7288,7288,chr4,39288375,39288441,-,4.269339392,HepG2
7289,7289,chr21,39342337,39342343,-,3.266697184,K562
7290,7290,chr14,39350547,39350613,+,4.007253545,HepG2
7291,7291,chr14,39350522,39350608,+,10.41541483,HepG2
7292,7292,chr14,39350547,39350613,+,4.007253545,HepG2
7293,7293,chr14,39350522,39350608,+,10.41541483,HepG2
7294,7294,chr14,39350522,39350608,+,10.41541483,HepG2
7295,7295,chr14,39350547,39350613,+,4.007253545,HepG2
7296,7296,chr14,39350522,39350608,+,10.41541483,HepG2
7297,7297,chr14,39350547,39350613,+,4.007253545,HepG2
7298,7298,chr14,39350522,39350608,+,10.41541483,HepG2
7299,7299,chr14,39350547,39350613,+,4.007253545,HepG2
7300,7300,chr14,39350522,39350608,+,10.41541483,HepG2
7301,7301,chr14,39350547,39350613,+,4.007253545,HepG2
7302,7302,chr19,39397964,39398016,+,3.36069115,K562
7303,7303,chr19,39397964,39398016,+,3.36069115,K562
7304,7304,chr19,39397964,39398016,+,3.36069115,K562
7305,7305,chr17,39406604,39406659,-,6.327809749,HepG2
7306,7306,chr17,39405350,39405414,-,4.557780101,HepG2
7307,7307,chr19,39408962,39409008,+,5.577359118,HepG2
7308,7308,chr19,39408962,39409008,+,5.577359118,HepG2
7309,7309,chr22,39431099,39431142,+,3.693916752,HepG2
7310,7310,chr22,39430371,39430455,+,3.36069115,K562
7311,7311,chr4,39448972,39449036,+,5.32198595,HepG2
7312,7312,chr4,39454212,39454225,-,10.29700972,K562
7313,7313,chr4,39454211,39454225,-,6.793337622,K562
7314,7314,chr4,39454212,39454225,-,10.29700972,K562
7315,7315,chr4,39454211,39454225,-,6.793337622,K562
7316,7316,chr4,39454211,39454225,-,6.793337622,K562
7317,7317,chr4,39454212,39454225,-,10.29700972,K562
7318,7318,chr4,39454211,39454225,-,6.793337622,K562
7319,7319,chr4,39454212,39454225,-,10.29700972,K562
7320,7320,chr4,39454212,39454225,-,10.29700972,K562
7321,7321,chr4,39454211,39454225,-,6.793337622,K562
7322,7322,chr19,39476570,39476638,+,5.582216856,K562
7323,7323,chr19,39476570,39476638,+,5.582216856,K562
7324,7324,chr19,39476570,39476638,+,5.582216856,K562
7325,7325,chr19,39476570,39476638,+,5.582216856,K562
7326,7326,chr19,39476570,39476638,+,5.582216856,K562
7327,7327,chr1,39485940,39486023,+,4.007253545,HepG2
7328,7328,chr1,39485940,39486023,+,4.007253545,HepG2
7329,7329,chr1,39485940,39486023,+,4.007253545,HepG2
7330,7330,chr1,39485861,39485904,+,4.661830076,K562
7331,7331,chr1,39485811,39485871,+,4.017282261,K562
7332,7332,chr1,39485940,39486023,+,4.007253545,HepG2
7333,7333,chr1,39485940,39486023,+,4.007253545,HepG2
7334,7334,chr1,39485861,39485904,+,4.661830076,K562
7335,7335,chr1,39485861,39485904,+,4.661830076,K562
7336,7336,chr1,39485861,39485904,+,4.661830076,K562
7337,7337,chr1,39485811,39485871,+,4.017282261,K562
7338,7338,chr1,39485861,39485904,+,4.661830076,K562
7339,7339,chr1,39485811,39485871,+,4.017282261,K562
7340,7340,chr1,39485811,39485871,+,4.017282261,K562
7341,7341,chr1,39485811,39485871,+,4.017282261,K562
7342,7342,chr22,39489158,39489209,+,3.36069115,K562
7343,7343,chr22,39489147,39489224,+,3.266697184,K562
7344,7344,chr22,39489522,39489570,+,3.36069115,K562
7345,7345,chr22,39489517,39489571,+,4.28721069,K562
7346,7346,chr22,39489261,39489317,+,3.540116796,K562
7347,7347,chr22,39492064,39492159,+,5.737236473,K562
7348,7348,chr4,39499593,39499628,-,4.269339392,HepG2
7349,7349,chr4,39498932,39498984,-,4.232507593,HepG2
7350,7350,chr4,39498932,39498984,-,4.232507593,HepG2
7351,7351,chr4,39499593,39499628,-,4.269339392,HepG2
7352,7352,chr4,39498932,39498984,-,4.232507593,HepG2
7353,7353,chr4,39499593,39499628,-,4.269339392,HepG2
7354,7354,chr22,39517519,39517563,+,7.013993118,HepG2
7355,7355,chr22,39515465,39515514,+,3.199661376,HepG2
7356,7356,chr22,39515465,39515514,+,3.199661376,HepG2
7357,7357,chr22,39515465,39515514,+,3.199661376,HepG2
7358,7358,chr22,39522616,39522667,+,23.72855339,K562
7359,7359,chr22,39522616,39522667,+,23.72855339,K562
7360,7360,chr22,39522616,39522667,+,23.72855339,K562
7361,7361,chr22,39522616,39522667,+,23.72855339,K562
7362,7362,chr22,39529264,39529302,-,3.991571025,K562
7363,7363,chr22,39529158,39529223,-,4.782928436,K562
7364,7364,chr22,39529340,39529377,-,3.36069115,K562
7365,7365,chr17,39531862,39531929,+,3.476468913,HepG2
7366,7366,chr17,39531788,39531860,+,4.594322111,HepG2
7367,7367,chr17,39531862,39531929,+,3.476468913,HepG2
7368,7368,chr17,39531788,39531860,+,4.594322111,HepG2
7369,7369,chr15,39596402,39596481,+,15.56038219,HepG2
7370,7370,chr15,39596961,39596970,+,3.96221267,HepG2
7371,7371,chr15,39597299,39597332,+,11.2621398,HepG2
7372,7372,chr15,39596108,39596126,+,3.96221267,HepG2
7373,7373,chr15,39595448,39595508,+,8.597956938,HepG2
7374,7374,chr15,39595958,39595980,+,8.704718859,HepG2
7375,7375,chr15,39596515,39596575,+,3.504713402,HepG2
7376,7376,chr17,39663338,39663421,+,4.01631793,HepG2
7377,7377,chr17,39663345,39663424,+,6.45759775,K562
7378,7378,chr17,39663338,39663421,+,4.01631793,HepG2
7379,7379,chr17,39663345,39663424,+,6.45759775,K562
7380,7380,chr17,39663338,39663421,+,4.01631793,HepG2
7381,7381,chr17,39663345,39663424,+,6.45759775,K562
7382,7382,chr17,39727833,39727918,+,13.24838222,HepG2
7383,7383,chr17,39728077,39728112,+,3.917588427,HepG2
7384,7384,chr17,39728126,39728151,+,3.536314955,HepG2
7385,7385,chr17,39728287,39728325,+,4.557780101,HepG2
7386,7386,chr17,39728175,39728212,+,4.584678521,HepG2
7387,7387,chr17,39728126,39728151,+,3.536314955,HepG2
7388,7388,chr17,39728287,39728325,+,4.557780101,HepG2
7389,7389,chr17,39728126,39728151,+,3.536314955,HepG2
7390,7390,chr17,39728077,39728112,+,3.917588427,HepG2
7391,7391,chr17,39728553,39728623,+,8.720178891,HepG2
7392,7392,chr17,39728077,39728112,+,3.917588427,HepG2
7393,7393,chr17,39728175,39728212,+,4.584678521,HepG2
7394,7394,chr17,39728553,39728623,+,8.720178891,HepG2
7395,7395,chr17,39728077,39728112,+,3.917588427,HepG2
7396,7396,chr17,39728126,39728151,+,3.536314955,HepG2
7397,7397,chr17,39728175,39728212,+,4.584678521,HepG2
7398,7398,chr17,39728287,39728325,+,4.557780101,HepG2
7399,7399,chr17,39728175,39728212,+,4.584678521,HepG2
7400,7400,chr17,39728077,39728112,+,3.917588427,HepG2
7401,7401,chr17,39728287,39728325,+,4.557780101,HepG2
7402,7402,chr17,39728553,39728623,+,8.720178891,HepG2
7403,7403,chr17,39728553,39728623,+,8.720178891,HepG2
7404,7404,chr17,39747050,39747150,+,21.1486866,HepG2
7405,7405,chr17,39747050,39747150,+,21.1486866,HepG2
7406,7406,chr17,39747050,39747150,+,21.1486866,HepG2
7407,7407,chr1,39753374,39753441,+,3.540116796,K562
7408,7408,chr1,39753524,39753586,+,4.105895486,K562
7409,7409,chr4,39778603,39778720,+,26.96847035,K562
7410,7410,chr4,39782533,39782600,+,3.96221267,HepG2
7411,7411,chr4,39778603,39778720,+,26.96847035,K562
7412,7412,chr4,39778603,39778720,+,26.96847035,K562
7413,7413,chr4,39822965,39823026,-,4.661830076,K562
7414,7414,chr4,39824361,39824470,-,12.92350519,K562
7415,7415,chr19,39834535,39834563,-,7.148528716,K562
7416,7416,chr19,39834527,39834562,-,8.714983082,K562
7417,7417,chr17,39921832,39921960,-,21.61866828,K562
7418,7418,chr17,39921851,39921958,-,48.76827562,HepG2
7419,7419,chr17,39921866,39921931,-,38.29237873,HepG2
7420,7420,chr17,39921599,39921672,-,9.803185421,K562
7421,7421,chr17,39921742,39921774,-,4.619541281,K562
7422,7422,chr17,39921631,39921695,-,7.087014108,K562
7423,7423,chr17,39921872,39921966,-,16.69013572,K562
7424,7424,chr17,39921711,39921778,-,7.530451455,K562
7425,7425,chr17,39921946,39921967,-,6.303962065,HepG2
7426,7426,chr17,39921565,39921618,-,4.681982602,K562
7427,7427,chr17,39921728,39921772,-,14.73386242,HepG2
7428,7428,chr17,39921215,39921259,-,16.34391139,HepG2
7429,7429,chr17,39921222,39921250,-,3.610284393,K562
7430,7430,chr17,39922230,39922305,-,32.20085941,HepG2
7431,7431,chr17,39921728,39921772,-,14.73386242,HepG2
7432,7432,chr17,39921631,39921695,-,7.087014108,K562
7433,7433,chr17,39921711,39921778,-,7.530451455,K562
7434,7434,chr17,39921946,39921967,-,6.303962065,HepG2
7435,7435,chr17,39921851,39921958,-,48.76827562,HepG2
7436,7436,chr17,39921872,39921966,-,16.69013572,K562
7437,7437,chr17,39921832,39921960,-,21.61866828,K562
7438,7438,chr17,39921866,39921931,-,38.29237873,HepG2
7439,7439,chr17,39921215,39921259,-,16.34391139,HepG2
7440,7440,chr17,39921599,39921672,-,9.803185421,K562
7441,7441,chr17,39922230,39922305,-,32.20085941,HepG2
7442,7442,chr17,39921222,39921250,-,3.610284393,K562
7443,7443,chr17,39921742,39921774,-,4.619541281,K562
7444,7444,chr17,39921565,39921618,-,4.681982602,K562
7445,7445,chr17,39922230,39922305,-,32.20085941,HepG2
7446,7446,chr22,39972503,39972575,+,3.266697184,K562
7447,7447,chr22,39972484,39972574,+,5.229321962,K562
7448,7448,chr17,39997605,39997735,+,20.90886085,K562
7449,7449,chr17,39997769,39997838,+,10.29700972,K562
7450,7450,chr17,39997824,39997899,+,19.90274269,K562
7451,7451,chr17,39997838,39997941,+,19.35697196,K562
7452,7452,chr17,39997762,39997824,+,12.73935629,K562
7453,7453,chr17,40019224,40019347,-,7.530451455,K562
7454,7454,chr17,40019297,40019340,-,4.619541281,K562
7455,7455,chr17,40019126,40019210,-,6.677211532,K562
7456,7456,chr17,40019475,40019519,-,4.017282261,K562
7457,7457,chr17,40019224,40019347,-,7.530451455,K562
7458,7458,chr17,40019297,40019340,-,4.619541281,K562
7459,7459,chr17,40019126,40019210,-,6.677211532,K562
7460,7460,chr17,40019475,40019519,-,4.017282261,K562
7461,7461,chr17,40019126,40019210,-,6.677211532,K562
7462,7462,chr17,40019297,40019340,-,4.619541281,K562
7463,7463,chr17,40019224,40019347,-,7.530451455,K562
7464,7464,chr17,40019475,40019519,-,4.017282261,K562
7465,7465,chr17,40019475,40019519,-,4.017282261,K562
7466,7466,chr17,40019297,40019340,-,4.619541281,K562
7467,7467,chr17,40019224,40019347,-,7.530451455,K562
7468,7468,chr17,40019126,40019210,-,6.677211532,K562
7469,7469,chr17,40019126,40019210,-,6.677211532,K562
7470,7470,chr15,40035176,40035220,+,3.016910938,HepG2
7471,7471,chrX,40051335,40051382,-,14.07788205,K562
7472,7472,chrX,40051297,40051390,-,19.86556788,K562
7473,7473,chrX,40051705,40051737,-,4.619541281,K562
7474,7474,chrX,40051705,40051737,-,4.619541281,K562
7475,7475,chrX,40051289,40051335,-,16.59756304,K562
7476,7476,chrX,40051382,40051463,-,9.550521601,K562
7477,7477,chrX,40051289,40051335,-,16.59756304,K562
7478,7478,chrX,40051297,40051390,-,19.86556788,K562
7479,7479,chrX,40051382,40051463,-,9.550521601,K562
7480,7480,chrX,40051335,40051382,-,14.07788205,K562
7481,7481,chrX,40051705,40051737,-,4.619541281,K562
7482,7482,chrX,40051382,40051463,-,9.550521601,K562
7483,7483,chrX,40051297,40051390,-,19.86556788,K562
7484,7484,chrX,40051335,40051382,-,14.07788205,K562
7485,7485,chrX,40051289,40051335,-,16.59756304,K562
7486,7486,chrX,40051297,40051390,-,19.86556788,K562
7487,7487,chrX,40051705,40051737,-,4.619541281,K562
7488,7488,chrX,40051289,40051335,-,16.59756304,K562
7489,7489,chrX,40051705,40051737,-,4.619541281,K562
7490,7490,chrX,40051382,40051463,-,9.550521601,K562
7491,7491,chrX,40051335,40051382,-,14.07788205,K562
7492,7492,chrX,40051297,40051390,-,19.86556788,K562
7493,7493,chrX,40051289,40051335,-,16.59756304,K562
7494,7494,chrX,40051705,40051737,-,4.619541281,K562
7495,7495,chrX,40051382,40051463,-,9.550521601,K562
7496,7496,chrX,40051382,40051463,-,9.550521601,K562
7497,7497,chrX,40051335,40051382,-,14.07788205,K562
7498,7498,chrX,40051297,40051390,-,19.86556788,K562
7499,7499,chrX,40051335,40051382,-,14.07788205,K562
7500,7500,chrX,40051705,40051737,-,4.619541281,K562
7501,7501,chrX,40051289,40051335,-,16.59756304,K562
7502,7502,chrX,40051297,40051390,-,19.86556788,K562
7503,7503,chrX,40051335,40051382,-,14.07788205,K562
7504,7504,chrX,40051289,40051335,-,16.59756304,K562
7505,7505,chrX,40051382,40051463,-,9.550521601,K562
7506,7506,chrX,40051335,40051382,-,14.07788205,K562
7507,7507,chrX,40051382,40051463,-,9.550521601,K562
7508,7508,chrX,40051289,40051335,-,16.59756304,K562
7509,7509,chrX,40051297,40051390,-,19.86556788,K562
7510,7510,chrX,40051705,40051737,-,4.619541281,K562
7511,7511,chrX,40051289,40051335,-,16.59756304,K562
7512,7512,chrX,40051335,40051382,-,14.07788205,K562
7513,7513,chrX,40051382,40051463,-,9.550521601,K562
7514,7514,chrX,40051705,40051737,-,4.619541281,K562
7515,7515,chrX,40051297,40051390,-,19.86556788,K562
7516,7516,chrX,40051289,40051335,-,16.59756304,K562
7517,7517,chrX,40051705,40051737,-,4.619541281,K562
7518,7518,chrX,40051335,40051382,-,14.07788205,K562
