ensembl_transcript_id,ensembl_gene_id,external_gene_name,description,DDX6_chrom,DDX6_start,DDX6_end,strand,confidence_score,sample_or_tissue_used,3UTR_chrom,3UTR_start,3UTR_end
ENST00000675808,ENSG00000109099,PMP22,peripheral myelin protein 22 [Source:HGNC Symbol;Acc:HGNC:9118],chr17,15229943,15230034,-,3.540116796,K562,chr17,15229785,15230916
ENST00000644020,ENSG00000109099,PMP22,peripheral myelin protein 22 [Source:HGNC Symbol;Acc:HGNC:9118],chr17,15229943,15230034,-,3.540116796,K562,chr17,15229789,15231080
ENST00000674651,ENSG00000109099,PMP22,peripheral myelin protein 22 [Source:HGNC Symbol;Acc:HGNC:9118],chr17,15229943,15230034,-,3.540116796,K562,chr17,15229789,15230916
ENST00000674707,ENSG00000109099,PMP22,peripheral myelin protein 22 [Source:HGNC Symbol;Acc:HGNC:9118],chr17,15229943,15230034,-,3.540116796,K562,chr17,15229794,15230916
ENST00000676161,ENSG00000109099,PMP22,peripheral myelin protein 22 [Source:HGNC Symbol;Acc:HGNC:9118],chr17,15229943,15230034,-,3.540116796,K562,chr17,15229794,15230916
ENST00000395936,ENSG00000109099,PMP22,peripheral myelin protein 22 [Source:HGNC Symbol;Acc:HGNC:9118],chr17,15229943,15230034,-,3.540116796,K562,chr17,15229816,15231080
ENST00000646419,ENSG00000109099,PMP22,peripheral myelin protein 22 [Source:HGNC Symbol;Acc:HGNC:9118],chr17,15229943,15230034,-,3.540116796,K562,chr17,15229816,15231080
ENST00000674947,ENSG00000109099,PMP22,peripheral myelin protein 22 [Source:HGNC Symbol;Acc:HGNC:9118],chr17,15229943,15230034,-,3.540116796,K562,chr17,15229817,15230734
ENST00000263377,ENSG00000141867,BRD4,bromodomain containing 4 [Source:HGNC Symbol;Acc:HGNC:13575],chr19,15237393,15237442,-,5.046799405,K562,chr19,15235518,15238376
ENST00000263377,ENSG00000141867,BRD4,bromodomain containing 4 [Source:HGNC Symbol;Acc:HGNC:13575],chr19,15237393,15237442,-,5.046799405,K562,chr19,15235518,15238376
ENST00000263377,ENSG00000141867,BRD4,bromodomain containing 4 [Source:HGNC Symbol;Acc:HGNC:13575],chr19,15236946,15237009,-,4.232507593,HepG2,chr19,15235518,15238376
ENST00000263377,ENSG00000141867,BRD4,bromodomain containing 4 [Source:HGNC Symbol;Acc:HGNC:13575],chr19,15236946,15237009,-,4.232507593,HepG2,chr19,15235518,15238376
ENST00000679869,ENSG00000141867,BRD4,bromodomain containing 4 [Source:HGNC Symbol;Acc:HGNC:13575],chr19,15236967,15237010,-,5.098853371,HepG2,chr19,15235518,15238376
ENST00000679869,ENSG00000141867,BRD4,bromodomain containing 4 [Source:HGNC Symbol;Acc:HGNC:13575],chr19,15236967,15237010,-,5.098853371,HepG2,chr19,15235518,15238376
ENST00000679869,ENSG00000141867,BRD4,bromodomain containing 4 [Source:HGNC Symbol;Acc:HGNC:13575],chr19,15237691,15237753,-,11.26446497,K562,chr19,15235518,15238376
ENST00000679869,ENSG00000141867,BRD4,bromodomain containing 4 [Source:HGNC Symbol;Acc:HGNC:13575],chr19,15237691,15237753,-,11.26446497,K562,chr19,15235518,15238376
ENST00000383791,ENSG00000131370,SH3BP5,SH3 domain binding protein 5 [Source:HGNC Symbol;Acc:HGNC:10827],chr3,15255334,15255398,-,4.628865613,K562,chr3,15254352,15256085
ENST00000383791,ENSG00000131370,SH3BP5,SH3 domain binding protein 5 [Source:HGNC Symbol;Acc:HGNC:10827],chr3,15255289,15255414,-,13.59465005,K562,chr3,15254352,15256085
ENST00000397410,ENSG00000011243,AKAP8L,A-kinase anchoring protein 8 like [Source:HGNC Symbol;Acc:HGNC:29857],chr19,15380177,15380230,-,3.915254684,K562,chr19,15380049,15380374
ENST00000595465,ENSG00000011243,AKAP8L,A-kinase anchoring protein 8 like [Source:HGNC Symbol;Acc:HGNC:29857],chr19,15380073,15380166,-,5.266761796,K562,chr19,15380049,15380121
ENST00000679638,ENSG00000011243,AKAP8L,A-kinase anchoring protein 8 like [Source:HGNC Symbol;Acc:HGNC:29857],chr19,15380073,15380166,-,5.266761796,K562,chr19,15380049,15380374
ENST00000679638,ENSG00000011243,AKAP8L,A-kinase anchoring protein 8 like [Source:HGNC Symbol;Acc:HGNC:29857],chr19,15380073,15380166,-,5.266761796,K562,chr19,15380049,15380121
ENST00000680649,ENSG00000011243,AKAP8L,A-kinase anchoring protein 8 like [Source:HGNC Symbol;Acc:HGNC:29857],chr19,15380073,15380166,-,5.266761796,K562,chr19,15380065,15380121
ENST00000287594,ENSG00000156968,MPV17L,MPV17 mitochondrial inner membrane protein like [Source:HGNC Symbol;Acc:HGNC:26827],chr16,15408276,15408315,+,3.199661376,HepG2,chr16,15408036,15413268
ENST00000396385,ENSG00000156968,MPV17L,MPV17 mitochondrial inner membrane protein like [Source:HGNC Symbol;Acc:HGNC:26827],chr16,15408276,15408315,+,3.199661376,HepG2,chr16,15408112,15413271
ENST00000383790,ENSG00000206562,METTL6,"methyltransferase 6, tRNA N3-cytidine [Source:HGNC Symbol;Acc:HGNC:28343]",chr3,15410414,15410419,-,3.189448735,HepG2,chr3,15409759,15411255
ENST00000375980,ENSG00000142634,EFHD2,EF-hand domain family member D2 [Source:HGNC Symbol;Acc:HGNC:28670],chr1,15430062,15430122,+,4.017282261,K562,chr1,15428724,15430339
ENST00000396842,ENSG00000144597,EAF1,ELL associated factor 1 [Source:HGNC Symbol;Acc:HGNC:20907],chr3,15442315,15442369,+,5.572357631,K562,chr3,15439155,15442613
ENST00000396842,ENSG00000144597,EAF1,ELL associated factor 1 [Source:HGNC Symbol;Acc:HGNC:20907],chr3,15442209,15442307,+,6.577553636,K562,chr3,15439155,15442613
ENST00000396842,ENSG00000144597,EAF1,ELL associated factor 1 [Source:HGNC Symbol;Acc:HGNC:20907],chr3,15442119,15442153,+,3.915254684,K562,chr3,15439155,15442613
ENST00000396842,ENSG00000144597,EAF1,ELL associated factor 1 [Source:HGNC Symbol;Acc:HGNC:20907],chr3,15442492,15442529,+,4.308259517,K562,chr3,15439155,15442613
ENST00000341776,ENSG00000008083,JARID2,jumonji and AT-rich interaction domain containing 2 [Source:HGNC Symbol;Acc:HGNC:6196],chr6,15521408,15521496,+,6.253438812,K562,chr6,15520251,15522042
ENST00000341776,ENSG00000008083,JARID2,jumonji and AT-rich interaction domain containing 2 [Source:HGNC Symbol;Acc:HGNC:6196],chr6,15520823,15520874,+,4.928765132,HepG2,chr6,15520251,15522040
ENST00000341776,ENSG00000008083,JARID2,jumonji and AT-rich interaction domain containing 2 [Source:HGNC Symbol;Acc:HGNC:6196],chr6,15520319,15520360,+,3.266697184,K562,chr6,15520251,15522042
ENST00000397311,ENSG00000008083,JARID2,jumonji and AT-rich interaction domain containing 2 [Source:HGNC Symbol;Acc:HGNC:6196],chr6,15521408,15521496,+,6.253438812,K562,chr6,15520251,15522040
ENST00000397311,ENSG00000008083,JARID2,jumonji and AT-rich interaction domain containing 2 [Source:HGNC Symbol;Acc:HGNC:6196],chr6,15520823,15520874,+,4.928765132,HepG2,chr6,15520251,15522042
ENST00000397311,ENSG00000008083,JARID2,jumonji and AT-rich interaction domain containing 2 [Source:HGNC Symbol;Acc:HGNC:6196],chr6,15520319,15520360,+,3.266697184,K562,chr6,15520251,15522040
ENST00000678391,ENSG00000079785,DDX1,DEAD-box helicase 1 [Source:HGNC Symbol;Acc:HGNC:2734],chr2,15617262,15617323,+,4.01631793,HepG2,chr2,15617243,15617342
ENST00000375793,ENSG00000116786,PLEKHM2,pleckstrin homology and RUN domain containing M2 [Source:HGNC Symbol;Acc:HGNC:29131],chr1,15734646,15734700,+,4.628865613,K562,chr1,15733934,15734769
ENST00000375793,ENSG00000116786,PLEKHM2,pleckstrin homology and RUN domain containing M2 [Source:HGNC Symbol;Acc:HGNC:29131],chr1,15734646,15734700,+,4.628865613,K562,chr1,15733934,15734769
ENST00000375799,ENSG00000116786,PLEKHM2,pleckstrin homology and RUN domain containing M2 [Source:HGNC Symbol;Acc:HGNC:29131],chr1,15734659,15734697,+,3.915254684,K562,chr1,15733934,15734769
ENST00000375799,ENSG00000116786,PLEKHM2,pleckstrin homology and RUN domain containing M2 [Source:HGNC Symbol;Acc:HGNC:29131],chr1,15734659,15734697,+,3.915254684,K562,chr1,15733934,15734769
ENST00000642363,ENSG00000116786,PLEKHM2,pleckstrin homology and RUN domain containing M2 [Source:HGNC Symbol;Acc:HGNC:29131],chr1,15734659,15734697,+,3.915254684,K562,chr1,15733934,15734769
ENST00000642363,ENSG00000116786,PLEKHM2,pleckstrin homology and RUN domain containing M2 [Source:HGNC Symbol;Acc:HGNC:29131],chr1,15734646,15734700,+,4.628865613,K562,chr1,15733934,15734769
ENST00000375759,ENSG00000065526,SPEN,spen family transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:17575],chr1,15940390,15940442,+,4.661193622,K562,chr1,15939427,15940456
ENST00000375759,ENSG00000065526,SPEN,spen family transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:17575],chr1,15940392,15940425,+,3.36069115,K562,chr1,15939427,15940456
ENST00000358432,ENSG00000142627,EPHA2,EPH receptor A2 [Source:HGNC Symbol;Acc:HGNC:3386],chr1,16124502,16124566,-,11.90822756,HepG2,chr1,16124336,16125214
ENST00000358432,ENSG00000142627,EPHA2,EPH receptor A2 [Source:HGNC Symbol;Acc:HGNC:3386],chr1,16125004,16125112,-,23.01654963,HepG2,chr1,16124336,16125214
ENST00000358432,ENSG00000142627,EPHA2,EPH receptor A2 [Source:HGNC Symbol;Acc:HGNC:3386],chr1,16124565,16124616,-,15.8009665,HepG2,chr1,16124336,16125214
ENST00000358432,ENSG00000142627,EPHA2,EPH receptor A2 [Source:HGNC Symbol;Acc:HGNC:3386],chr1,16124880,16124911,-,3.917588427,HepG2,chr1,16124336,16125214
ENST00000358432,ENSG00000142627,EPHA2,EPH receptor A2 [Source:HGNC Symbol;Acc:HGNC:3386],chr1,16124740,16124772,-,4.545455288,HepG2,chr1,16124336,16125214
ENST00000358432,ENSG00000142627,EPHA2,EPH receptor A2 [Source:HGNC Symbol;Acc:HGNC:3386],chr1,16124684,16124727,-,7.65680713,HepG2,chr1,16124336,16125214
ENST00000358432,ENSG00000142627,EPHA2,EPH receptor A2 [Source:HGNC Symbol;Acc:HGNC:3386],chr1,16124571,16124624,-,28.3492749,HepG2,chr1,16124336,16125214
ENST00000358432,ENSG00000142627,EPHA2,EPH receptor A2 [Source:HGNC Symbol;Acc:HGNC:3386],chr1,16125027,16125103,-,9.349688202,HepG2,chr1,16124336,16125214
ENST00000399408,ENSG00000103222,ABCC1,ATP binding cassette subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:51],chr16,16142343,16142382,+,4.739795003,HepG2,chr16,16141281,16143257
ENST00000399408,ENSG00000103222,ABCC1,ATP binding cassette subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:51],chr16,16142340,16142377,+,4.007253545,HepG2,chr16,16141281,16143257
ENST00000399408,ENSG00000103222,ABCC1,ATP binding cassette subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:51],chr16,16141967,16141988,+,4.007253545,HepG2,chr16,16141281,16143053
ENST00000399410,ENSG00000103222,ABCC1,ATP binding cassette subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:51],chr16,16141967,16141988,+,4.007253545,HepG2,chr16,16141281,16143074
ENST00000399410,ENSG00000103222,ABCC1,ATP binding cassette subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:51],chr16,16141967,16141988,+,4.007253545,HepG2,chr16,16141281,16143257
ENST00000399410,ENSG00000103222,ABCC1,ATP binding cassette subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:51],chr16,16142343,16142382,+,4.739795003,HepG2,chr16,16141281,16143053
ENST00000677164,ENSG00000103222,ABCC1,ATP binding cassette subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:51],chr16,16142340,16142377,+,4.007253545,HepG2,chr16,16141281,16143053
ENST00000677164,ENSG00000103222,ABCC1,ATP binding cassette subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:51],chr16,16142340,16142377,+,4.007253545,HepG2,chr16,16141281,16143074
ENST00000677164,ENSG00000103222,ABCC1,ATP binding cassette subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:51],chr16,16142343,16142382,+,4.739795003,HepG2,chr16,16141281,16143074
ENST00000349606,ENSG00000007944,MYLIP,myosin regulatory light chain interacting protein [Source:HGNC Symbol;Acc:HGNC:21155],chr6,16148106,16148133,+,4.996705807,K562,chr6,16146751,16148248
ENST00000356840,ENSG00000007944,MYLIP,myosin regulatory light chain interacting protein [Source:HGNC Symbol;Acc:HGNC:21155],chr6,16148106,16148133,+,4.996705807,K562,chr6,16146751,16148248
ENST00000405303,ENSG00000169762,TAPT1,transmembrane anterior posterior transformation 1 [Source:HGNC Symbol;Acc:HGNC:26887],chr4,16162997,16163053,-,3.36069115,K562,chr4,16160504,16163307
ENST00000244769,ENSG00000124788,ATXN1,ataxin 1 [Source:HGNC Symbol;Acc:HGNC:10548],chr6,16301371,16301416,-,3.199661376,HepG2,chr6,16299111,16306328
ENST00000436367,ENSG00000124788,ATXN1,ataxin 1 [Source:HGNC Symbol;Acc:HGNC:10548],chr6,16301371,16301416,-,3.199661376,HepG2,chr6,16299111,16306328
ENST00000401088,ENSG00000055070,SZRD1,SUZ RNA binding domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30232],chr1,16397401,16397461,+,9.302884042,K562,chr1,16395140,16398142
ENST00000401088,ENSG00000055070,SZRD1,SUZ RNA binding domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30232],chr1,16397127,16397173,+,5.018019887,K562,chr1,16395140,16398145
ENST00000401088,ENSG00000055070,SZRD1,SUZ RNA binding domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30232],chr1,16397484,16397548,+,10.74605654,K562,chr1,16395140,16398142
ENST00000401088,ENSG00000055070,SZRD1,SUZ RNA binding domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30232],chr1,16397127,16397173,+,5.018019887,K562,chr1,16395140,16398145
ENST00000401089,ENSG00000055070,SZRD1,SUZ RNA binding domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30232],chr1,16397127,16397173,+,5.018019887,K562,chr1,16395140,16398142
ENST00000401089,ENSG00000055070,SZRD1,SUZ RNA binding domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30232],chr1,16397401,16397461,+,9.302884042,K562,chr1,16395140,16398145
ENST00000401089,ENSG00000055070,SZRD1,SUZ RNA binding domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30232],chr1,16397484,16397548,+,10.74605654,K562,chr1,16395140,16398145
ENST00000401089,ENSG00000055070,SZRD1,SUZ RNA binding domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30232],chr1,16398033,16398071,+,3.991571025,K562,chr1,16395140,16398142
ENST00000492354,ENSG00000055070,SZRD1,SUZ RNA binding domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30232],chr1,16398033,16398071,+,3.991571025,K562,chr1,16395140,16398145
ENST00000492354,ENSG00000055070,SZRD1,SUZ RNA binding domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30232],chr1,16398033,16398071,+,3.991571025,K562,chr1,16395140,16398145
ENST00000492354,ENSG00000055070,SZRD1,SUZ RNA binding domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30232],chr1,16397401,16397461,+,9.302884042,K562,chr1,16395140,16398145
ENST00000492354,ENSG00000055070,SZRD1,SUZ RNA binding domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30232],chr1,16397484,16397548,+,10.74605654,K562,chr1,16395140,16398145
ENST00000597937,ENSG00000127527,EPS15L1,epidermal growth factor receptor pathway substrate 15 like 1 [Source:HGNC Symbol;Acc:HGNC:24634],chr19,16401108,16401146,-,4.512902227,HepG2,chr19,16400630,16402305
ENST00000602009,ENSG00000127527,EPS15L1,epidermal growth factor receptor pathway substrate 15 like 1 [Source:HGNC Symbol;Acc:HGNC:24634],chr19,16401108,16401146,-,4.512902227,HepG2,chr19,16400630,16402305
ENST00000337132,ENSG00000157191,NECAP2,NECAP endocytosis associated 2 [Source:HGNC Symbol;Acc:HGNC:25528],chr1,16459503,16459510,+,3.693916752,HepG2,chr1,16458890,16460078
ENST00000337132,ENSG00000157191,NECAP2,NECAP endocytosis associated 2 [Source:HGNC Symbol;Acc:HGNC:25528],chr1,16459510,16459541,+,3.693916752,HepG2,chr1,16458890,16460078
ENST00000443980,ENSG00000157191,NECAP2,NECAP endocytosis associated 2 [Source:HGNC Symbol;Acc:HGNC:25528],chr1,16459510,16459541,+,3.693916752,HepG2,chr1,16458996,16460077
ENST00000443980,ENSG00000157191,NECAP2,NECAP endocytosis associated 2 [Source:HGNC Symbol;Acc:HGNC:25528],chr1,16459503,16459510,+,3.693916752,HepG2,chr1,16458996,16460077
ENST00000546361,ENSG00000085872,CHERP,calcium homeostasis endoplasmic reticulum protein [Source:HGNC Symbol;Acc:HGNC:16930],chr19,16518285,16518337,-,4.007253545,HepG2,chr19,16517893,16519158
ENST00000546361,ENSG00000085872,CHERP,calcium homeostasis endoplasmic reticulum protein [Source:HGNC Symbol;Acc:HGNC:16930],chr19,16517945,16518006,-,4.681982602,K562,chr19,16517893,16519158
ENST00000546361,ENSG00000085872,CHERP,calcium homeostasis endoplasmic reticulum protein [Source:HGNC Symbol;Acc:HGNC:16930],chr19,16518177,16518219,-,3.610284393,K562,chr19,16517893,16519158
ENST00000198939,ENSG00000085872,CHERP,calcium homeostasis endoplasmic reticulum protein [Source:HGNC Symbol;Acc:HGNC:16930],chr19,16518285,16518337,-,4.007253545,HepG2,chr19,16517895,16519158
ENST00000198939,ENSG00000085872,CHERP,calcium homeostasis endoplasmic reticulum protein [Source:HGNC Symbol;Acc:HGNC:16930],chr19,16517945,16518006,-,4.681982602,K562,chr19,16517895,16519158
ENST00000198939,ENSG00000085872,CHERP,calcium homeostasis endoplasmic reticulum protein [Source:HGNC Symbol;Acc:HGNC:16930],chr19,16518177,16518219,-,3.610284393,K562,chr19,16517895,16519158
ENST00000594035,ENSG00000105072,C19orf44,chromosome 19 open reading frame 44 [Source:HGNC Symbol;Acc:HGNC:26141],chr19,16518177,16518219,-,3.610284393,K562,chr19,16518001,16518619
ENST00000594035,ENSG00000105072,C19orf44,chromosome 19 open reading frame 44 [Source:HGNC Symbol;Acc:HGNC:26141],chr19,16518285,16518337,-,4.007253545,HepG2,chr19,16518001,16518619
ENST00000594035,ENSG00000105072,C19orf44,chromosome 19 open reading frame 44 [Source:HGNC Symbol;Acc:HGNC:26141],chr19,16517945,16518006,-,4.681982602,K562,chr19,16518001,16518619
ENST00000595753,ENSG00000127526,SLC35E1,solute carrier family 35 member E1 [Source:HGNC Symbol;Acc:HGNC:20803],chr19,16551139,16551246,-,3.266697184,K562,chr19,16549836,16553678
ENST00000595753,ENSG00000127526,SLC35E1,solute carrier family 35 member E1 [Source:HGNC Symbol;Acc:HGNC:20803],chr19,16551189,16551234,-,3.199661376,HepG2,chr19,16549836,16553678
ENST00000595753,ENSG00000127526,SLC35E1,solute carrier family 35 member E1 [Source:HGNC Symbol;Acc:HGNC:20803],chr19,16552099,16552141,-,3.693916752,HepG2,chr19,16549836,16553678
ENST00000380087,ENSG00000102054,RBBP7,"RB binding protein 7, chromatin remodeling factor [Source:HGNC Symbol;Acc:HGNC:9890]",chrX,16844866,16844942,-,11.13396557,HepG2,chrX,16844340,16845034
ENST00000380084,ENSG00000102054,RBBP7,"RB binding protein 7, chromatin remodeling factor [Source:HGNC Symbol;Acc:HGNC:9890]",chrX,16844866,16844942,-,11.13396557,HepG2,chrX,16844653,16845034
ENST00000404022,ENSG00000102054,RBBP7,"RB binding protein 7, chromatin remodeling factor [Source:HGNC Symbol;Acc:HGNC:9890]",chrX,16844866,16844942,-,11.13396557,HepG2,chrX,16844689,16845034
ENST00000341712,ENSG00000133030,MPRIP,myosin phosphatase Rho interacting protein [Source:HGNC Symbol;Acc:HGNC:30321],chr17,17185118,17185213,+,4.52966126,HepG2,chr17,17184822,17185560
ENST00000395811,ENSG00000133030,MPRIP,myosin phosphatase Rho interacting protein [Source:HGNC Symbol;Acc:HGNC:30321],chr17,17185118,17185213,+,4.52966126,HepG2,chr17,17184894,17192648
ENST00000395811,ENSG00000133030,MPRIP,myosin phosphatase Rho interacting protein [Source:HGNC Symbol;Acc:HGNC:30321],chr17,17192470,17192587,+,4.308259517,K562,chr17,17184894,17192643
ENST00000651222,ENSG00000133030,MPRIP,myosin phosphatase Rho interacting protein [Source:HGNC Symbol;Acc:HGNC:30321],chr17,17185118,17185213,+,4.52966126,HepG2,chr17,17184894,17192643
ENST00000651222,ENSG00000133030,MPRIP,myosin phosphatase Rho interacting protein [Source:HGNC Symbol;Acc:HGNC:30321],chr17,17192470,17192587,+,4.308259517,K562,chr17,17184894,17192648
ENST00000397274,ENSG00000099331,MYO9B,myosin IXB [Source:HGNC Symbol;Acc:HGNC:7609],chr19,17212792,17212800,+,3.693916752,HepG2,chr19,17211894,17213294
ENST00000397274,ENSG00000099331,MYO9B,myosin IXB [Source:HGNC Symbol;Acc:HGNC:7609],chr19,17212792,17212800,+,3.693916752,HepG2,chr19,17211894,17213295
ENST00000397274,ENSG00000099331,MYO9B,myosin IXB [Source:HGNC Symbol;Acc:HGNC:7609],chr19,17212800,17212829,+,3.693916752,HepG2,chr19,17211894,17213295
ENST00000595618,ENSG00000099331,MYO9B,myosin IXB [Source:HGNC Symbol;Acc:HGNC:7609],chr19,17213191,17213238,+,3.178734411,K562,chr19,17211894,17213295
ENST00000595618,ENSG00000099331,MYO9B,myosin IXB [Source:HGNC Symbol;Acc:HGNC:7609],chr19,17213191,17213238,+,3.178734411,K562,chr19,17211894,17213294
ENST00000595618,ENSG00000099331,MYO9B,myosin IXB [Source:HGNC Symbol;Acc:HGNC:7609],chr19,17212800,17212829,+,3.693916752,HepG2,chr19,17211894,17213294
ENST00000594824,ENSG00000099331,MYO9B,myosin IXB [Source:HGNC Symbol;Acc:HGNC:7609],chr19,17213191,17213238,+,3.178734411,K562,chr19,17212310,17213284
ENST00000594824,ENSG00000099331,MYO9B,myosin IXB [Source:HGNC Symbol;Acc:HGNC:7609],chr19,17213191,17213238,+,3.178734411,K562,chr19,17212310,17213286
ENST00000594824,ENSG00000099331,MYO9B,myosin IXB [Source:HGNC Symbol;Acc:HGNC:7609],chr19,17212800,17212829,+,3.693916752,HepG2,chr19,17212310,17213284
ENST00000682292,ENSG00000099331,MYO9B,myosin IXB [Source:HGNC Symbol;Acc:HGNC:7609],chr19,17212792,17212800,+,3.693916752,HepG2,chr19,17212310,17213286
